il numero dei nodi e':100
le condizioni iniziali sono:100
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 255 255 256 255 255 255 256 255 256 256 255 256 254 255 254 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 255 254 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 254 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 254 255 256 255 255 255 256 255 256 256 255 256 254 255 255 255 256 255 254 256 254 256 255 255 255 256 256 256 256 256 256 255 256 254 241 255 255 256 254 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 254 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 254 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 254 256 254 256 255 255 255 256 256 256 256 256 256 254 256 254 255 255 254 256 254 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 254 255 255 255 255 256 256 256 256 255 255 254 256 256 254 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 157 254 255 256 254 255 255 255 255 256 256 254 256 255 255 254 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 254 256 255 254 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 254 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 254 254 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 254 255 256 255 255 254 255 254 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 254 255 255 256 254 255 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 254 254 255 255 255 255 254 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 254 255 255 256 255 254 255 256 255 256 256 255 256 255 255 254 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 254 256 255 255 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 254 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 254 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 254 255 255 256 255 256 256 255 256 255 255 254 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 254 256 254 255 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 254 255 255 255 255 256 256 256 256 255 255 254 256 256 254 254 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 255 255 255 256 255 256 256 254 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 82 256 255 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 254 255 256 255 255 256 255 255 255 255 256 255 254 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 255 255 255 256 255 256 256 255 256 254 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 0 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 255 254 255 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 254 255 256 255 255 255 256 255 256 256 255 256 255 255 254 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 254 256 255 255 254 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 255 255 255 256 255 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 255 255 256 255 255 255 256 255 256 256 254 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 254 255 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 255 254 255 255 255 256 256 256 256 255 255 255 256 256 254 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 255 256 254 255 255 255 256 254 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 254 256 254 256 256 255 255 256 256 255 255 254 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 254 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 254 254 255 256 255 256 256 255 256 254 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 254 255 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 254 255 256 255 255 254 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 255 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 254 256 255 254 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 254 255 256 254 254 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 254 255 255 256 255 256 256 255 256 254 255 255 255 256 255 254 256 254 256 255 255 254 256 256 256 256 256 256 254 256 254 254 255 255 256 254 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 254 255 255 256 255 256 256 255 256 255 255 254 255 256 255 255 256 254 256 255 255 254 256 256 256 256 256 256 254 256 256 254 255 254 256 255 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 254 255 255 255 255 255 255 255 256 255 255 254 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 255 255 255 256 255 256 256 254 256 255 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 254 255 256 256 255 255 254 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 254 255 256 254 254 255 256 255 256 256 255 256 255 255 255 255 256 255 254 256 254 256 255 255 255 256 256 256 256 256 256 254 256 255 255 255 255 256 254 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 0 256 255 255 
1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	256 0 255 255 256 254 255 255 255 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 255 256 255 256 254 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 255 255 256 255 255 255 255 254 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 254 255 255 256 255 256 256 254 256 254 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 255 256 254 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 254 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 254 255 256 256 255 255 254 256 256 255 255 255 256 254 255 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 254 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 254 255 256 254 255 255 256 255 256 256 255 256 254 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 0 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 255 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 255 255 256 255 255 254 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 254 256 255 256 256 255 255 256 256 255 255 254 256 256 255 255 255 256 255 254 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 254 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 254 254 255 256 254 254 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 255 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 254 255 256 255 255 254 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 255 256 254 255 255 255 256 255 255 256 254 256 255 255 255 256 256 256 256 256 256 254 256 254 254 255 255 256 255 256 256 255 255 256 256 255 255 254 256 256 255 255 255 256 255 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 254 255 256 255 254 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 254 256 255 254 255 255 256 255 256 256 255 255 256 256 255 255 254 256 256 255 255 255 256 254 254 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 254 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	254 255 255 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 254 256 255 256 255 255 255 256 256 256 256 256 256 255 256 254 254 255 255 256 254 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 254 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 254 255 256 255 255 255 255 255 255 256 255 255 254 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 254 255 256 255 255 255 256 255 256 256 254 256 255 255 255 255 256 255 255 256 255 256 255 255 254 256 256 256 256 256 256 255 256 255 254 255 254 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 254 256 254 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 254 255 255 256 255 256 256 254 256 255 255 255 255 256 255 255 256 255 256 255 255 254 256 256 256 256 256 256 255 256 255 254 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 255 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 255 0 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 254 255 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 254 256 254 256 255 255 255 256 256 256 256 256 256 254 256 255 254 255 254 256 254 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 255 255 256 255 255 255 255 255 256 256 256 256 255 255 254 256 256 255 255 255 255 255 255 254 255 256 255 255 255 255 255 255 256 255 255 255 256 255 255 
0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	255 255 254 255 256 255 255 255 256 255 256 256 255 256 255 255 255 255 256 255 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 255 255 255 256 255 256 256 254 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 255 255 256 255 254 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 254 255 255 255 256 255 255 254 256 255 255 
1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 	256 0 254 255 256 254 255 255 254 255 256 256 255 256 255 255 255 255 256 254 255 256 255 256 255 255 255 256 256 256 256 256 256 255 256 255 255 255 255 256 255 256 256 255 255 256 256 255 255 255 256 256 255 255 255 256 254 254 256 255 255 254 255 256 255 255 255 255 255 256 256 256 256 255 255 255 256 256 255 255 255 255 255 255 255 255 256 255 255 255 255 255 255 256 255 254 255 256 255 255 
